comment_id,text_original,lang_model,is_kazakh_model
UgwjPr9NlZ3efVKSSV54AaABAg,Санжар ЖАРАЙСЫН!!! САТТИЛИК серегин болсын.,kk,True
Ugxxb1fuNd86UvOkx9R4AaABAg,"Санжарға сенеміз! Санжар халықпен бірге . Қанша қаралап күйе жақсаңдар да Санжарды қаралай алмайсыңдар . Менің бір қарным ашқаны ана көшеде кездескен гандон ,мал қазақтар неге орысша амандасып орысша сөйлеп жүр? Орыстың көтін жалаң сукалар. Санжар таза қазақ! Қазақша амандасып ,қазақша сәттілік тілеп қойсаңдар қандай әдемі болар еді🤦🏻  Орыстың пайдаланылған гандоны болуды қою керек қазақтар. Қазақша сөйлегілерің келмесе кетіңдер елден.",kk,True
UgwEUPjQfNekmqgLfu54AaABAg,"До конца, трусы жыртылғанша)",kk,True
Ugyrh1wToOLQ1HSfCiF4AaABAg,Шыныменде петицияны неге тоқтатыптастады?  Біз қол қойып үлгерген жоқпыз.,kk,True
UgxWFvzlY0r2ySLkZ6Z4AaABAg,"Санжар,жарайсын,",kk,True
UgwhnNzgod6QU8NJl4F4AaABAg,Тоқаев мынаны көрмедім демесінші,kk,True
Ugy4JoBLdEPLcyI16D54AaABAg,Биліктің өзіне.осындай ақша төлеу керек содан кейін қарап отыру керек,kk,True
UgyqBVmFboE3dhkRakR4AaABAg,Соңғы кезде Нартай Аралбайұлы тыныш отырып қалдығо әлде жұмсақ орындық пен жақсы жалшы ақысы жағып кеттіме екен! Ерім деген ел болмаса елім деген ер қайда!?,kk,True
UgzWE55eE3J__CWpdKZ4AaABAg,Санжар ескі машиналар кіріп жатыр ғой.(Шрот-болып) Қаншама шины б/у. Экологияға зиян.,kk,True
UgxvcaYFT0w0-oyupBZ4AaABAg,Ия Қазақстанда жемқор мәңгүрттердің саны көбейіпбаражатыр.  Бұл мәңгүрттер не тілін білмейді не намыс жоқ бірақ елді тонауға келгенде алдына жан салмайды қайтсін өңшең ұрлық ы арам тамақ жеп өскен мәңгүрттерғой ұрпақтан ұрпаққа ел басқарып қарғыс арқалапжүрген.,kk,True
UgzJMLD5wdy9a58gMjB4AaABAg,Еее елдің соры,kk,True
Ugxa_rcFym_VzV161td4AaABAg,"🇰🇿❤️🇰🇿
Қазақ Елінің болашағы демократия НАТО 🇰🇿❤️🇺🇸👍✊🤲🙏💪☝️",kk,True
UgzHu4jwgshzBNJbTZJ4AaABAg.A5DOMfRx2qKA5DPRFiibSZ,Базар жоқ..Дұрыс айтасын,kk,True
UgwhrKb4QXh3sRbNy8B4AaABAg.A4MGybw97BzA4MK93mvBrc,"Сен ба озгертетiн.? Котiне кара тонкайып.Ал мына блохердi отыргызбаса болмайды, елдi булдiрiп болды. Жане 3-4 жылга отыргызу керек, 15 кунге емес.",kk,True
Ugzx3AEbgeabZxkR03N4AaABAg,Қазақ қызын Петропавлда  соттап жатқанда қайда болдың ???????,kk,True
Ugw7H37JXWZr2kpxUml4AaABAg,Ай школға жетпей қаладау сол ақша😂,kk,True
UgwR2qJ9fXVU7uWBrvN4AaABAg,Оян қазақ бул сатқын билик.,kk,True
UgwhzPgTdupWq7BlmAl4AaABAg,Мна нурботты тындамандар  отрик аитады барин сендердин нагыз полтикадан отвелакт етеди бул орыстын кукласы,kk,True
Ugy30vAjOYe0B-yNzPN4AaABAg,Даусы жоқ,kk,True
UgzXe7zW4RS1Y_0Dd7N4AaABAg,"Санжар ассалаумалейкум! Сенімен кездескім келеді,  әңгіме бар еді.",kk,True
Ugw6t95qU6OnveBhzHF4AaABAg,Жарайсын Санжар алга,kk,True
UgxvwOK1hlFW7mTWBWF4AaABAg,Жана казакстан это называется,kk,True
UgzavO4p2IpaQsYB1E14AaABAg,Қалай сол тамақты жийда екен?Қайраң қазақ 😢,kk,True
UgwwXiA73-TFVhm3Jol4AaABAg,Жаным Санжар шырылдап айтып жүрсің оны кім құлағына алып жатыр. Кім оны тексеріп жатыр айтқаның бәрі дұрыс. Қайран аүаға кеткен ақша. Жемқорлық кім тоқтатады??,kk,True
UgwkCI-lImhwrtUnuDR4AaABAg.A3RwElJMVR2A3fFs7oN65p,"​@Бейбит-р2йСак болыныз. Санжар биліктің адамы, титушка. Спектакль. Ол Токайдын адамы. Токай Санжарды өз орнына дайындап жатыр",kk,True
Ugw0SSZD8ndwnmVaYHN4AaABAg,Санжар жеке автопром уйымдастыр биз сени колдаймыз.,kk,True
UgwAfWDXVZ_Y1elfriB4AaABAg,Қазақстан Республикасы АЭС не нуженыий мы противь атомный станцию? по этому Қасымжомарть.КемельулыТокаавты Халықаралық сотқа тартукерек? Международный трибунал Гагеский судткабериндерт?,kk,True
UgzQ141vkqVAsrzwxDh4AaABAg,Бізге алыстан жау керек жоқ. Везде провал в стране.,kk,True
Ugyf_PMyWv84oNSsz5F4AaABAg,Сәкен алға,kk,True
Ugy_Otx5t9tn_tP_yO54AaABAg,Санжар алға мына айтқандарды тоқаевқа жіберу керек,kk,True
UgyN1OXEaMUbEbnOi2R4AaABAg,Құдай ай Әкімдер ағашқа тиіспеңдерші тек.,kk,True
UgyHnIfV3_rwCFTNyt14AaABAg,Санжар әп бәрекелді! Жарайсың!,kk,True
UgzG4KhLYbggcvVLu-V4AaABAg,Утильсборға Қарсымыз!,kk,True
UgwqEyoffO4oL4pG-vB4AaABAg,Вообще депутаттарды алып тастау керек. Тек кана плюс болады солай стесе.,kk,True
UgxfP70M8JSh1FpP-jF4AaABAg,Дұрыс айтасыз! Осындай намысты ерлер билікте отыру керек!,kk,True
Ugwqg4YTzFMs2FENszV4AaABAg,Целая ШАЙКА МОШЕННИКИ новый.     КАЗАХСТАН  АЛҒА 😂😂😂😂,kk,True
UgwIFQRuxfQ-bWj_jix4AaABAg,"Бұл недеген масқара, таза жауыздық, сұмдық қой мынау әпедемі тұрған затты бұзып ,Санжар айналайын, мына істі аяғына дейін апар ,Аллах қолдасын сізді, аман есен жүр",kk,True
UgwDAcfBG46y-NrKMS94AaABAg.A3zGRnRhsDOA3zWiNJKj8r,Президентке оны сайляу керек Аким болып ештене озгерталмайды,kk,True
UgxTWbekLfSSNUuTud54AaABAg,БҰНДАЙ ОПАСЫЗ ӘКІМДІ СОТТАУ КЕРЕК 😡😡😡,kk,True
UgwPjeYDsiQpBlPJsGJ4AaABAg,Комектесе жаксы болатын еди,kk,True
UgxdiqdUcVDwEuwGs8h4AaABAg,Бюджеттин акшасыгой ит жеп бит жеп жаткан  ....,kk,True
UgxrOUo8cjo2NfAd96R4AaABAg,"Үкімет, халықтың билігіне бағын. Әйтпесе, құрисың!!!",kk,True
UgxXlZx2sESa1mesUT94AaABAg,Карупцияға жол жоқ!,kk,True
Ugyur3o3hHpX8lghx5h4AaABAg,Биздиң биликти  Ресей агенттер басып алған ғой.,kk,True
UgxCLeCKOwa-4B5jVBp4AaABAg,Дұрыс айтасың бауырым ассалаумағалайкум,kk,True
Ugw-QjVfzqdLe2t3Zp14AaABAg,Қолдаймын Санжар,kk,True
UgwFs1gDuOn2-scZzvp4AaABAg,"Досаев,Алматының быт-шытын шығарды!Барлық жерде мусор,жол шұқыр-шұқыр!Колхозник есть колхозник!Құры орныңнан нәлет!!!",kk,True
Ugyq9DK9u57Al-qJpRV4AaABAg,"Санжар рахмет, акиматтың долясы бар, сол үшін көзді жұмып отырады.",kk,True
UgzEFvQ5JPKSdJ5Vjux4AaABAg,"Красаучег,Санжарды қолдай алмай үні шықпай отырған халықтан не күтесің.Қазақ құл боп кеткен баяғыда .Желкеге шлангы тығып қойып спокойно қанын сорып отыра беруге болады",kk,True
UgzkQGzcCmiCQGzw2I54AaABAg,"Осы опасыздар кашангы билікте отырады?
Арты немен тынады, Украинада осындай саткындар отырды Зеленовскийге дейін.",kk,True
UgyqnzQGqB0UbdMnOSR4AaABAg,Масқара! Біздің шенеуніктер тек пара алуды біледі,kk,True
UgzJfGIRiJvmqgSzJO54AaABAg,Вот такие умные молодые как Санжар далжны рулить Қазақстанам все по факту разложил самим стыдно не стало,kk,True
UgzKvcY6ioQwO7g8KcN4AaABAg,Саған сенеміз Санжар. Алға!,kk,True
UgxGQYjBhbA2_yddLNh4AaABAg,"Санжар Ата-анана Рахмет.Мугедектерге комек бердин,куштисин.Енди пенсионерлерге комек бер.Окиметке айт,пенсияны карттарга кобейтсин, отиниш.",kk,True
UgwtZEiONnw69FrzHlB4AaABAg,"Санжар, елі үшін, елінің болашағы үшін шынайы қуанатын сен сияқты азаматтарымыз көп болсын! Қуанышың құтты болсын! Жарайсың!",kk,True
Ugyym0-SwF2vSzTCFah4AaABAg,"🔥🔥🔥🔥 Көр соқыр өкімет, керең патша, ұйқыдағы қазақ, тұр оян…",kk,True
UgwvfR_6nts08ncK0_F4AaABAg,Қолдаймын қолдаймыз утиль жойылсын первичный төлем жойылсын калыкты тонау тактатылсын,kk,True
Ugx2k1Fy-N0zflvrRcJ4AaABAg,"Жегендері желкелерінен шықсын, өңшең арам тамақтар",kk,True
UgwG4lpe1T5X6ZDOzyN4AaABAg,Санжар інім тоқтамай түбіне жет сен президент болсаң тарихта қаласын соны тілеймін түбі боласың от басың аман болсын,kk,True
UgyQQUwBTyBoC5WxhWF4AaABAg,Чмошники наши чиновники и особенно из Мин Фин. Позорники Сүмрайлар халықты ойламайтын иттер.,kk,True
Ugyzrvt4XFeooneCM8h4AaABAg,Бар бол Санжар бауырым!,kk,True
UgxFGi_UExbe_65k-ih4AaABAg,"Санжар аға алға, мы с вами✊",kk,True
UgyuYjifVI7Bg4CyEpp4AaABAg,"Министрлер адам болатын уакыттарын болды, ел мүддесін ойлаңдар!",kk,True
Ugwd1DkntXcmYgRTHRx4AaABAg,Саке биз сенимен биргемиз алга,kk,True
UgxeAiGWaCIWvxqlo9h4AaABAg,Санжар анау жындыларга айт позорит етпесин Казакстанды,kk,True
Ugy7xnsh20kKCI2xBbZ4AaABAg,Әкім жұмыстан кетсін,kk,True
UgxJ2n0zOjLPZ5pLq194AaABAg,Өте дұрыс! Кетсін! Толықтай келисемын Санжармен!,kk,True
Ugx0pNHzRj47EyNPzV54AaABAg,Уфф кесіп айтатын біреу табылды ау! Жарайсың Санжар💪,kk,True
UgyAwhwcrcyOaX0cYxh4AaABAg,Толықтай келісем Сізбен Құрметті Санжар. Рахмет Сізге. АЛЛА РАЗЫ БОЛСЫН! ӘМИН!,kk,True
UgzCPYAz7TyJlhHoKRN4AaABAg,Молодец жарайсың,kk,True
UgxLJH8KDr3Uwe-tJBB4AaABAg,Я не эксперт но я с двумя руками за алға жаңа Қазақстан,kk,True
UgyAvoVwQMJ6pgUTYWh4AaABAg,Жараисың Санжар.ешкімің уңі шыкпаи калдыго.дәл аиттың,kk,True
UgwAJbm_H5pmdZABxdt4AaABAg,"Метромен журмеспин енди.
Барлык жерде корупция.",kk,True
